TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (0-1)|King mackerel (0-1yr)","King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (0-3yr)|Red grouper (0-3yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
30,0.0005476205,0.0001455858,0.0003076039,0.00103235,2.491394E-06,0.003991378,0.0002458475,0.00424916,4.060799E-05,0.004175086,0.0007828969,0.006147602,0.005957243,0.006650056,0.002195341,0,0.0009616787,4.278515E-06,0.0001929646,7.098674E-05,0.0001924622,0.001748454,0,0.001700134,2.037005E-09,0.001389988,3.629973E-05,0.0005143827,0.001703166,0.0002269649,0.0004976029,0.002552019,0.009810258,0.0007570698,0.002728438,0.007076977,0.02037697,0.0005678074,0.002234237,0.0004273976,0.00730759,0.01720235,0.003422441,0.01835997,0.0003449441,0.01021823,0.01017747,0.0001171264,0.0004401653,0.0006895664,8.670296E-06,0.001302363,0.001929253,0.0002946467,2.317302E-05,4.109399E-07,0.02148483,0.003993783,0.0004849922,0.01184639,0.1113353,0.05621972,0.0809554,0.02925392,0.03027414,0.002429235
31,0.0005508243,0.000146445,0.0003067414,0.001032555,2.489955E-06,0.00399447,0.0002460145,0.004283992,4.12755E-05,0.004248016,0.0007860466,0.006179573,0.005801394,0.006572725,0.002191016,0,0.001164274,4.464117E-06,0.0001895842,7.148181E-05,0.0001971369,0.001755732,0,0.001726502,2.085393E-09,0.001348842,3.721695E-05,0.0005135206,0.001731809,0.0002327112,0.0005079949,0.002582958,0.009732046,0.0007582268,0.002754531,0.006778644,0.01993063,0.0005598351,0.002238196,0.0004344769,0.007289491,0.0172454,0.003309082,0.01831469,0.0003412843,0.01008998,0.0102699,0.0001184301,0.0004431609,0.0006506619,8.346137E-06,0.001778307,0.002590577,0.000384067,2.68822E-05,3.876205E-07,0.02081772,0.00400174,0.0004825453,0.01244401,0.1124947,0.05694706,0.08143899,0.02832751,0.03049296,0.002521233
32,0.0005502764,0.0001466764,0.0003038481,0.001033083,2.488766E-06,0.003971948,0.0002463881,0.004320637,4.150005E-05,0.004308387,0.0007875264,0.006193182,0.005203688,0.006517439,0.002174386,0,0.001269651,3.405519E-06,0.0001738809,7.25425E-05,0.0002015766,0.001761709,0,0.001745666,2.120538E-09,0.001304661,3.791711E-05,0.0005133463,0.00176229,0.0002219282,0.0005038339,0.002604421,0.00967469,0.0007632747,0.002799393,0.006375102,0.0191327,0.0005486927,0.002248897,0.0004390248,0.00692279,0.01714707,0.003140469,0.01806504,0.0003381124,0.009974417,0.01034418,0.0001211116,0.000443364,0.0005813168,8.461276E-06,0.001846112,0.002897706,0.0004414768,3.05401E-05,3.463088E-07,0.01970245,0.003943084,0.0004865082,0.01344004,0.1144116,0.05750593,0.0823356,0.02702274,0.03090691,0.002647115
33,0.0005477658,0.0001459697,0.0002997055,0.001033864,2.487883E-06,0.003929721,0.0002469055,0.004350238,4.13606E-05,0.004347469,0.000786659,0.006172525,0.004729779,0.006467319,0.002150364,0,0.001276852,2.831037E-06,0.0001241277,7.414869E-05,0.0002063243,0.001763887,0,0.001754184,2.144562E-09,0.00125986,3.810479E-05,0.0005137752,0.00178823,0.0001993663,0.0004809576,0.002609059,0.009633152,0.0007707925,0.002854111,0.005961221,0.01811878,0.0005379052,0.002266436,0.0004409773,0.00646909,0.01686272,0.002958945,0.01758664,0.0003352976,0.009863504,0.01040051,0.0001246585,0.0004402869,0.0005242785,8.963639E-06,0.00153169,0.002522978,0.0004048868,2.815289E-05,3.038678E-07,0.01846851,0.003839916,0.0004968224,0.01476162,0.1160363,0.0573311,0.08323123,0.02562316,0.03106195,0.002772097
34,0.0005460259,0.0001446853,0.0002952455,0.001034314,2.487231E-06,0.003895291,0.0002472647,0.004372489,4.146885E-05,0.004376424,0.000785494,0.006158305,0.004452608,0.006402409,0.002140493,0,0.001225513,5.529293E-06,7.237434E-05,7.3578E-05,0.0002108565,0.001761104,0,0.001749782,2.157988E-09,0.001225441,3.70452E-05,0.0005151955,0.001797232,0.0001617153,0.0004339625,0.002570458,0.009606195,0.0007801304,0.002912012,0.005563942,0.01700199,0.0005273272,0.002281434,0.0004454568,0.006081349,0.0163312,0.002799177,0.01687322,0.0003325644,0.009753227,0.01054399,0.0001284069,0.0004412378,0.0004698129,9.298762E-06,0.001785766,0.002811975,0.0004549319,2.904154E-05,2.624167E-07,0.01730665,0.003770407,0.0005109815,0.01642452,0.118066,0.05430965,0.08512568,0.0241712,0.03044588,0.002863831
35,0.0005442644,0.000143655,0.0002916535,0.001034415,2.48672E-06,0.003874484,0.000247363,0.004392419,4.204553E-05,0.004408483,0.0007850784,0.006164818,0.004536659,0.006309928,0.002135287,0,0.00113685,1.017578E-05,0.000113823,7.215089E-05,0.0002131095,0.001754562,0,0.00175977,2.150055E-09,0.00119637,3.650352E-05,0.0005173997,0.001815724,0.000167709,0.0003866733,0.002549704,0.009567743,0.0007896002,0.002965778,0.005554922,0.01682424,0.0005229447,0.002276551,0.0004525219,0.006104148,0.01598626,0.002783502,0.01646198,0.0003298518,0.009659492,0.01070637,0.0001316501,0.000445101,0.0004595756,8.695329E-06,0.002387619,0.003716445,0.0005590087,3.687772E-05,2.558092E-07,0.0175589,0.003776025,0.0005164575,0.01810852,0.120387,0.05245474,0.08692989,0.02429899,0.0305428,0.002892752
36,0.0003192164,0.0001726812,0.0005334161,0.001034266,2.778286E-06,0.003732893,0.0002471523,0.004405445,4.284799E-05,0.004442674,0.0007854111,0.006178924,0.004729866,0.004088874,0.001839696,0,0.001122354,1.2728E-05,0.0001341207,7.121859E-05,0.0002115391,0.001921733,0,0.001821566,2.156556E-09,0.00106349,1.715563E-05,0.0005193793,0.001838978,0.0002149552,0.0004592644,0.003710451,0.007090604,0.0009116707,0.003010118,0.005734916,0.01720613,0.0005278492,0.002261086,0.0004595531,0.00635083,0.01610558,0.00284326,0.01651836,0.000266317,0.006814578,0.01083435,0.0001338166,0.0004474761,0.0004854481,7.280394E-06,0.003815647,0.005821425,0.0008690173,5.461208E-05,2.713012E-07,0.01831338,0.003805902,0.0005171095,0.01897331,0.1198891,0.06315856,0.08573478,0.02536534,0.03095237,0.002851377
37,0.0003199401,0.0001719853,0.0005247964,0.001034111,2.777031E-06,0.003771636,0.0002468988,0.004414931,4.367264E-05,0.004479308,0.0007867697,0.006195306,0.004960027,0.004064564,0.001838934,0,0.001004322,1.393138E-05,0.0001637953,7.084388E-05,0.000208535,0.001905298,0,0.001820689,2.148933E-09,0.001046458,1.829344E-05,0.000519485,0.001834443,0.0002201866,0.000490181,0.003689768,0.007066927,0.0009157694,0.00301273,0.005988245,0.01777608,0.0005356792,0.002247463,0.0004596632,0.006632051,0.01635523,0.002933939,0.0167971,0.0002640894,0.006811182,0.01083181,0.0001339705,0.00044883,0.0005235404,5.658717E-06,0.003758605,0.006270912,0.0009859271,6.122583E-05,2.947802E-07,0.01904299,0.00383842,0.0005176231,0.01816249,0.1199692,0.06445062,0.08569016,0.0265289,0.03134274,0.002757096
38,0.0003204693,0.0001717827,0.0005186917,0.001034273,2.775555E-06,0.00381799,0.0002469522,0.004424686,4.446176E-05,0.004520476,0.000789427,0.006211791,0.005228132,0.004060332,0.001818126,0,0.001012421,1.317226E-05,0.0001753775,7.11259E-05,0.0002024528,0.001879562,0,0.001786277,2.121574E-09,0.001023528,1.901165E-05,0.0005177523,0.001790075,0.0001894869,0.0004867726,0.003649721,0.007061703,0.0009078375,0.002957744,0.006251568,0.01833773,0.0005440567,0.002245452,0.0004510189,0.006744373,0.0165196,0.003041726,0.01716383,0.0002621121,0.006826699,0.01059102,0.0001309371,0.0004466029,0.0005643042,4.731648E-06,0.003704051,0.007055042,0.00120787,7.856719E-05,3.178316E-07,0.01940441,0.003873974,0.0005187752,0.01624929,0.1185488,0.06560273,0.08403781,0.02755299,0.03144883,0.002635138
39,0.0003196582,0.0001718348,0.0005114634,0.001034631,2.773901E-06,0.003841042,0.0002472446,0.004435681,4.520957E-05,0.004564963,0.0007930395,0.006227842,0.005466224,0.00406056,0.001790537,0,0.001318567,1.220734E-05,0.0001763265,7.123896E-05,0.0001965967,0.001848349,0,0.001737917,2.051237E-09,0.0009964529,1.945147E-05,0.0005154018,0.001733188,0.0001566173,0.0004729884,0.003605143,0.007057157,0.0008898613,0.002874169,0.006518934,0.01889143,0.0005522709,0.002250241,0.0004384791,0.006719717,0.01665815,0.003150107,0.01754224,0.0002601872,0.006844128,0.01027716,0.0001262354,0.0004426116,0.0006035707,4.327826E-06,0.004364629,0.007287306,0.001680842,0.0001300493,3.418029E-07,0.01974567,0.003907939,0.0005160933,0.01411914,0.1167991,0.06611758,0.08217876,0.02827376,0.03123999,0.002518834
40,0.0003188866,0.0001719934,0.0005031662,0.001034849,2.772121E-06,0.003807667,0.0002474193,0.004447236,4.596053E-05,0.004613735,0.0007969631,0.00624493,0.005542465,0.004056469,0.001781216,0,0.00139955,1.095334E-05,0.0001678999,7.108367E-05,0.0001942864,0.001823554,0,0.001707013,1.997307E-09,0.0009719584,2.020711E-05,0.0005130927,0.001692807,0.0001511234,0.0004796298,0.003577243,0.007041485,0.0008711268,0.002792051,0.006746075,0.01938605,0.0005603316,0.002250912,0.0004266281,0.00677926,0.01687091,0.003243747,0.01788514,0.0002581839,0.006856069,0.01013004,0.0001214534,0.0004413036,0.0006347467,4.075955E-06,0.005229199,0.008345701,0.002082265,0.0001676166,3.661925E-07,0.02021861,0.003929382,0.0005067989,0.01248853,0.1148558,0.06598175,0.08141156,0.02868905,0.03088797,0.002430811
41,0.0003199257,0.0001724182,0.000495845,0.001034833,2.770273E-06,0.003780399,0.0002473836,0.004459298,4.671534E-05,0.004667175,0.0008013492,0.006262656,0.005637472,0.004052739,0.001789425,0,0.001025539,9.161753E-06,0.0001580299,7.131343E-05,0.0001935702,0.001809755,0,0.001713071,1.989889E-09,0.0009500271,2.148861E-05,0.0005110628,0.001687004,0.0001938621,0.0005158288,0.003559661,0.007016938,0.0008572345,0.002739321,0.006914705,0.01983567,0.0005683188,0.00224778,0.0004246587,0.007015705,0.01710396,0.003318154,0.01817863,0.000256195,0.006863579,0.0101447,0.0001177954,0.000441227,0.0006619182,3.917419E-06,0.002982463,0.006913248,0.001518529,0.0001235532,3.899377E-07,0.02073306,0.003939255,0.0004946499,0.01175947,0.1130422,0.06571031,0.08082766,0.0291063,0.03050986,0.002395967
42,0.0003223171,0.0001733412,0.0004902501,0.001034734,2.768411E-06,0.003784094,0.0002473135,0.004476835,4.75796E-05,0.004736188,0.0008056263,0.006287501,0.00579248,0.004051104,0.001800995,0,0.0007508304,7.314889E-06,0.0001465813,7.18325E-05,0.000194851,0.001801348,0,0.001726763,2.011508E-09,0.0009294681,2.299243E-05,0.000509432,0.001704859,0.0002268732,0.0005427573,0.003544713,0.006993784,0.000849427,0.002729749,0.006955875,0.02013748,0.000575454,0.002244653,0.000429439,0.007297482,0.01733505,0.003337842,0.01839986,0.0002543348,0.006870877,0.01020672,0.0001166955,0.0004408513,0.0006857347,3.804938E-06,0.002211194,0.007022167,0.001379186,0.0001067999,4.118146E-07,0.02126197,0.003943212,0.0004845544,0.01173751,0.1122158,0.06595812,0.08027916,0.02924718,0.0302832,0.002423193
43,0.0003244355,0.0001743237,0.0004833531,0.001034925,2.767009E-06,0.003791861,0.0002475217,0.004508403,4.835482E-05,0.004815038,0.000809462,0.00631945,0.005642024,0.004067137,0.00181207,0,0.0006773732,5.577541E-06,0.0001299845,7.233306E-05,0.0001993922,0.001807729,0,0.00174954,2.05116E-09,0.0009124582,2.458788E-05,0.000508613,0.001733476,0.0002320717,0.0005522761,0.003542517,0.006983343,0.0008483743,0.002755315,0.00666265,0.01970017,0.0005674413,0.002247933,0.0004361894,0.00727188,0.01737499,0.003227355,0.01835582,0.0002527812,0.006882057,0.01029652,0.0001179042,0.000442996,0.0006463616,3.649661E-06,0.00179195,0.006867951,0.001342631,0.0001072379,3.882366E-07,0.02060106,0.00392989,0.0004821278,0.01231382,0.1131934,0.06670476,0.08078156,0.02832177,0.03049748,0.002516225
44,0.0003242927,0.0001745443,0.0004734548,0.00103545,2.765883E-06,0.003774913,0.0002479245,0.004543399,4.862114E-05,0.004880827,0.0008115285,0.006332541,0.00506263,0.004093523,0.001812049,0,0.0006209317,3.758596E-06,0.0001053585,7.340113E-05,0.0002036826,0.00181277,0,0.001765176,2.076044E-09,0.0008923569,2.607755E-05,0.0005084575,0.001763879,0.0002209042,0.0005461851,0.003529115,0.006985825,0.0008517635,0.002799585,0.00626554,0.01891357,0.0005562859,0.002258023,0.0004405238,0.006901921,0.01727318,0.003062472,0.01810765,0.0002515394,0.006896671,0.01036844,0.0001205111,0.0004427172,0.0005777276,3.624553E-06,0.001269142,0.005908264,0.001202481,0.000100863,3.469562E-07,0.01949603,0.003858486,0.0004860919,0.01328517,0.1150067,0.06726197,0.08170019,0.02701785,0.03090942,0.002643895
45,0.0003229669,0.000173635,0.0004618603,0.001036225,2.765105E-06,0.003738941,0.0002484615,0.004572522,4.846419E-05,0.004923825,0.0008111367,0.006310576,0.004603519,0.004120376,0.001804904,0,0.0005869269,2.483023E-06,5.965376E-05,7.502178E-05,0.0002082793,0.001813903,0,0.001770212,2.088476E-09,0.0008708645,2.727099E-05,0.000508888,0.001789726,0.0001980037,0.0005200913,0.003494592,0.006998124,0.0008579819,0.002853773,0.005858032,0.01791228,0.0005454967,0.002275057,0.0004423651,0.006447439,0.01698567,0.002884925,0.01763417,0.0002505213,0.006909979,0.01042291,0.0001240081,0.0004394969,0.0005214529,3.641141E-06,0.0007219161,0.003741272,0.0008116008,7.383191E-05,3.045824E-07,0.01827308,0.003748683,0.0004964461,0.01458311,0.1165809,0.06696761,0.08262434,0.02561889,0.03106424,0.00277066
46,0.0003220903,0.00017204,0.0004502326,0.001036669,2.764591E-06,0.003710243,0.0002488422,0.004594424,4.85981E-05,0.004955482,0.0008104827,0.006295198,0.004332799,0.004134741,0.001809098,0,0.0005109324,2.4825E-06,4.737674E-05,7.445418E-05,0.0002126484,0.001809831,0,0.001762078,2.088328E-09,0.0008554032,2.762771E-05,0.0005102935,0.001798636,0.0001601008,0.0004682401,0.003403289,0.007019566,0.000866304,0.00291134,0.005466806,0.01680855,0.000534902,0.00228974,0.0004467511,0.006059436,0.01645204,0.002728731,0.01693443,0.0002495271,0.006919366,0.01056494,0.0001277432,0.0004404162,0.0004671879,3.412262E-06,0.000477298,0.002533562,0.0005984167,5.707983E-05,2.631279E-07,0.01712142,0.003675248,0.0005107166,0.01622688,0.1186096,0.06334981,0.08455128,0.02416755,0.03044961,0.002865245
47,0.0003212005,0.000170757,0.0004403355,0.001036766,2.764227E-06,0.003694348,0.0002489662,0.004614003,4.927466E-05,0.004990311,0.0008106527,0.006301014,0.004414339,0.004128254,0.001816846,0,0.000495227,3.488841E-06,4.132691E-05,7.301327E-05,0.0002147174,0.001801997,0,0.001769006,2.06516E-09,0.0008428665,2.819106E-05,0.000512471,0.001817308,0.0001659576,0.0004166182,0.003340404,0.007031181,0.0008748558,0.002965129,0.005459438,0.01663776,0.0005304758,0.002284698,0.0004537916,0.006080337,0.01610772,0.002714236,0.01654416,0.0002485138,0.00693729,0.01072716,0.0001310426,0.0004445708,0.0004572518,3.628811E-06,0.0004983393,0.002827268,0.0006791812,6.493528E-05,2.564809E-07,0.01737513,0.003678654,0.0005164495,0.01790602,0.1209711,0.06113332,0.08640829,0.02429538,0.03055023,0.002897597
48,0.0004016526,0.0002108092,0.0003030067,0.001036644,2.90889E-06,0.003740939,0.0002487824,0.004626757,5.021266E-05,0.005027548,0.0008116181,0.006314598,0.004603204,0.003710832,0.001985061,0,0.0005679165,4.067017E-06,4.51147E-05,7.206752E-05,0.0002129718,0.001120191,0,0.001726388,2.054117E-09,0.0007657708,5.033117E-05,0.0005144331,0.001840981,0.0002114921,0.0002350497,0.003193596,0.01567356,0.000911437,0.003009831,0.005639389,0.01702363,0.0005352641,0.002269153,0.0004608851,0.006327418,0.01623019,0.002773708,0.01662607,0.0003345493,0.003408427,0.01085613,0.0001333452,0.0004475106,0.0004837732,4.46709E-06,0.0007811814,0.004195,0.0009951374,9.64986E-05,2.72189E-07,0.01812983,0.00370915,0.0005173967,0.01900622,0.1397187,0.03454037,0.0987931,0.02536143,0.03096401,0.002858682
49,0.0004025789,0.0002098689,0.0002999595,0.001036533,2.907779E-06,0.003780561,0.0002485576,0.004636366,5.117622E-05,0.005067667,0.0008136483,0.006330538,0.004829055,0.003705864,0.001985258,0,0.0005384136,4.018674E-06,5.737858E-05,7.168236E-05,0.000209811,0.001129615,0,0.001727833,2.027403E-09,0.0007591376,4.987239E-05,0.0005145483,0.001836804,0.0002152925,0.000253424,0.003191886,0.01545334,0.0009153383,0.003012965,0.005892099,0.01759562,0.0005429562,0.002255596,0.00046115,0.006611607,0.01648087,0.002863565,0.01692182,0.0003316193,0.003455796,0.01085522,0.0001337071,0.0004494043,0.0005226326,5.645203E-06,0.0008652576,0.004529316,0.001114044,0.0001145828,2.959194E-07,0.01886119,0.003746116,0.0005181207,0.01821188,0.136774,0.03556251,0.09819814,0.02652474,0.03135819,0.002765
50,0.0004032108,0.0002095272,0.0002997363,0.001036714,2.906435E-06,0.003826627,0.0002486344,0.004646176,5.209841E-05,0.005112805,0.0008170147,0.006346602,0.005092732,0.003710092,0.001959724,0,0.00052555,4.1643E-06,6.907419E-05,7.195972E-05,0.0002035328,0.001135439,0,0.001697438,1.984252E-09,0.0007479885,4.75124E-05,0.0005128397,0.001792479,0.0001841853,0.0002539554,0.003179321,0.01520312,0.0009076418,0.002958501,0.006155103,0.01815971,0.0005512027,0.002253643,0.0004526555,0.00672826,0.01664462,0.002970406,0.01730211,0.0003285357,0.003514686,0.01061577,0.0001309017,0.0004475001,0.0005639798,7.745116E-06,0.0009196494,0.004407028,0.001178698,0.0001287582,3.191558E-07,0.01922794,0.003788947,0.0005194588,0.01630237,0.1318975,0.0365772,0.09561798,0.02754876,0.03146533,0.00264195
51,0.0004021303,0.0002094966,0.0002991698,0.001037086,2.904901E-06,0.00384902,0.0002489392,0.004657214,5.297226E-05,0.005161604,0.0008213477,0.006362267,0.005327411,0.003715816,0.001925964,0,0.0005391911,4.795215E-06,6.945553E-05,7.206589E-05,0.0001973999,0.001137597,0,0.001653558,1.91477E-09,0.000733332,4.476492E-05,0.0005105243,0.001735515,0.0001514765,0.0002488577,0.003162931,0.01494341,0.0008899702,0.002875442,0.006422431,0.01871606,0.0005592909,0.002258518,0.0004402783,0.006708948,0.01678194,0.00307815,0.01769216,0.0003253907,0.003574553,0.0103028,0.0001264185,0.0004437082,0.0006038086,1.060918E-05,0.001166247,0.004817701,0.001442823,0.0001532987,3.432864E-07,0.01957448,0.003833695,0.0005169357,0.01416647,0.1271502,0.03723261,0.09282915,0.0282695,0.03125639,0.002524255
52,0.0004010898,0.0002095967,0.0002979716,0.001037316,2.903237E-06,0.00381507,0.000249119,0.004669691,5.384879E-05,0.005215527,0.0008259604,0.006378978,0.005404695,0.003717135,0.001912383,0,0.0005734822,5.911547E-06,7.554259E-05,7.189936E-05,0.0001948055,0.001142757,0,0.001626369,1.861762E-09,0.0007199659,4.296306E-05,0.0005082581,0.001695148,0.000145883,0.0002543671,0.003161089,0.01467021,0.0008715671,0.002794019,0.006650315,0.01921389,0.0005672225,0.002259532,0.0004286992,0.006775175,0.01699369,0.003171679,0.01804344,0.0003221445,0.003631065,0.01015615,0.0001218371,0.000442743,0.0006360059,1.416159E-05,0.001720024,0.005903628,0.001972588,0.0002051319,3.679011E-07,0.02005024,0.003874236,0.0005077213,0.01252339,0.1227818,0.03749055,0.09134895,0.02868412,0.03090462,0.002436366
53,0.0004023468,0.0002100261,0.0002972181,0.001037316,2.901494E-06,0.003787492,0.000249086,0.004683844,5.472877E-05,0.005275171,0.0008310218,0.006396339,0.005500985,0.003719035,0.001918067,0,0.0006138385,7.447572E-06,8.408309E-05,7.212049E-05,0.0001938407,0.001153788,0,0.001634894,1.852676E-09,0.0007082082,4.240764E-05,0.0005062821,0.00168951,0.0001868841,0.0002755727,0.003167841,0.01439555,0.0008580375,0.002742095,0.006820538,0.01966666,0.0005750773,0.002257038,0.0004270269,0.007019383,0.01722526,0.003246512,0.01834045,0.0003189489,0.00368447,0.01017097,0.0001183343,0.0004431306,0.0006645455,1.798556E-05,0.002515431,0.006030343,0.002496417,0.0002654866,3.918946E-07,0.02056623,0.003909344,0.0004955855,0.01178427,0.1190395,0.0376315,0.09014521,0.02910027,0.03052611,0.002401887
54,0.0004053196,0.000211067,0.0002973573,0.001037242,2.899746E-06,0.003791127,0.000249018,0.004703578,5.573302E-05,0.005352121,0.0008359978,0.006421014,0.00565629,0.003723159,0.001927376,0,0.0006678553,9.078261E-06,9.556039E-05,7.263327E-05,0.0001949146,0.001167351,0,0.00165077,1.870731E-09,0.000697161,4.24669E-05,0.0005047229,0.001707567,0.0002179274,0.0002918768,0.003175992,0.01414029,0.0008505869,0.002733276,0.006864537,0.01997283,0.0005820767,0.002254577,0.0004320793,0.007308616,0.01745418,0.003267561,0.01856172,0.000315942,0.003736753,0.01023293,0.0001173407,0.0004431227,0.0006896391,1.994054E-05,0.003568416,0.005493047,0.002896793,0.0003305365,4.139872E-07,0.02109602,0.003936546,0.000485466,0.01175879,0.1166684,0.03803145,0.08903112,0.02924028,0.03029849,0.002429282
55,0.0004079371,0.0002121799,0.0002965923,0.001037472,2.898488E-06,0.003798984,0.0002492296,0.004737201,5.663442E-05,0.005439851,0.0008405412,0.006452953,0.005511469,0.003743693,0.001936142,0,0.0007290532,8.731874E-06,9.706796E-05,7.312491E-05,0.0001992399,0.001189588,0,0.001675536,1.906075E-09,0.0006886972,4.283628E-05,0.0005039875,0.001736382,0.000222019,0.0002987338,0.003194504,0.01392467,0.0008498753,0.002759565,0.006575868,0.01954364,0.0005740123,0.002258443,0.00043906,0.007289129,0.01749129,0.003159699,0.01851638,0.000313339,0.003790084,0.01032263,0.0001186113,0.0004455079,0.0006511456,1.970867E-05,0.004655877,0.004763824,0.003032574,0.0003781789,3.903367E-07,0.02044129,0.003941926,0.0004830265,0.01234091,0.116384,0.03869275,0.08909676,0.02831512,0.03051111,0.002521843
